,land_area,n_gas_station_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_mart_in_1km,n_mart_in_1km_to_2km,n_pre_school_in_1km_to_2km,n_secondary_school_in_1km,n_seven_eleven_in_3km_to_5km,nearest_super_market,n_super_market_in_1km_to_2km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,h3_price_mean,h3_price_median,h3_price_min,price_per_m2
6996,84.0,0,22,44,5,23,43,5,14,21,3,14,2,17,3,3,22,2422.0749570040166,2409.30236711223,666.6666666666666,2380.9523809523807
6997,84.0,0,22,44,5,23,43,5,14,21,3,14,2,17,3,3,22,2422.0749570040166,2409.30236711223,666.6666666666666,2380.9523809523807
6998,40.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1225.0
6999,40.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1225.0
7000,40.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1225.0
7001,40.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1225.0
7002,46.0,10,6,38,1,3,14,4,14,9,4,17,2,12,1,5,13,2044.3448078727786,1805.555555555556,500.0,3913.0434782608695
7003,46.0,10,6,38,1,3,14,4,14,9,4,17,2,12,1,5,13,2044.3448078727786,1805.555555555556,500.0,3913.0434782608695
7004,32.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,1874.96875
7005,32.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,1874.96875
7006,32.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,1874.96875
7007,32.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,1874.96875
7008,57.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1894.7368421052631
7009,57.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1894.7368421052631
7010,46.8,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,1228.611111111111
7011,46.8,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,1228.611111111111
7012,46.8,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,1228.611111111111
7013,46.8,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,1228.611111111111
7014,46.8,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,1228.611111111111
7015,46.8,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,1228.611111111111
7016,46.8,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,1228.611111111111
7017,46.8,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,1228.611111111111
7018,46.8,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,1228.611111111111
7019,66.77,7,7,39,1,6,30,4,11,17,5,16,2,11,1,3,17,1728.7135814129524,1657.7247028960423,1228.0964505017223,1228.0964505017223
7020,66.77,7,7,39,1,6,30,4,11,17,5,16,2,11,1,3,17,1728.7135814129524,1657.7247028960423,1228.0964505017223,1228.0964505017223
7021,66.77,7,7,39,1,6,30,4,11,17,5,16,2,11,1,3,17,1728.7135814129524,1657.7247028960423,1228.0964505017223,1228.0964505017223
7022,35.91,4,3,7,1,4,5,0,5,10,0,21,0,6,0,1,6,1965.067401161352,1851.2711483068363,450.0,2382.790309106099
7023,44.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1227.2727272727273
7024,44.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1227.2727272727273
7025,85.0,0,20,54,20,40,12,7,25,5,2,20,0,23,2,24,68,2221.60811084746,1728.1746031746034,246.3054187192118,1235.2941176470588
7026,85.0,0,20,54,20,40,12,7,25,5,2,20,0,23,2,24,68,2221.60811084746,1728.1746031746034,246.3054187192118,1235.2941176470588
7027,85.0,0,20,54,20,40,12,7,25,5,2,20,0,23,2,24,68,2221.60811084746,1728.1746031746034,246.3054187192118,1235.2941176470588
7028,85.0,0,20,54,20,40,12,7,25,5,2,20,0,23,2,24,68,2221.60811084746,1728.1746031746034,246.3054187192118,1235.2941176470588
7029,85.0,0,20,54,20,40,12,7,25,5,2,20,0,23,2,24,68,2221.60811084746,1728.1746031746034,246.3054187192118,1235.2941176470588
7030,47.27,1,30,43,8,28,38,5,34,16,3,12,2,22,4,13,45,2850.3425128950394,2714.390872285609,108.031212484994,2390.52253014597
7031,47.27,1,30,43,8,28,38,5,34,16,3,12,2,22,4,13,45,2850.3425128950394,2714.390872285609,108.031212484994,2390.52253014597
7032,40.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1250.0
7033,40.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1250.0
7034,120.5,6,51,23,4,43,33,13,35,22,6,14,9,35,7,15,71,2756.7565784456633,2485.7586352402195,100.0,1244.8132780082988
7035,120.5,6,51,23,4,43,33,13,35,22,6,14,9,35,7,15,71,2756.7565784456633,2485.7586352402195,100.0,1244.8132780082988
7036,120.5,6,51,23,4,43,33,13,35,22,6,14,9,35,7,15,71,2756.7565784456633,2485.7586352402195,100.0,1244.8132780082988
7037,120.5,6,51,23,4,43,33,13,35,22,6,14,9,35,7,15,71,2756.7565784456633,2485.7586352402195,100.0,1244.8132780082988
7038,56.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1892.857142857143
7039,56.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1892.857142857143
7040,56.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1892.857142857143
7041,56.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1892.857142857143
7042,48.0,11,14,47,3,3,18,6,17,12,4,25,3,13,2,3,20,2461.835988866106,1996.8,905.7971014492754,1250.0
7043,48.0,11,14,47,3,3,18,6,17,12,4,25,3,13,2,3,20,2461.835988866106,1996.8,905.7971014492754,1250.0
7044,3523.0,2,12,24,1,15,47,2,15,3,3,17,2,3,2,3,35,1970.7172473585426,1767.7777777777778,170.13588235294117,2400.0
7045,3523.0,2,12,24,1,15,47,2,15,3,3,17,2,3,2,3,35,1970.7172473585426,1767.7777777777778,170.13588235294117,2400.0
7046,3523.0,2,12,24,1,15,47,2,15,3,3,17,2,3,2,3,35,1970.7172473585426,1767.7777777777778,170.13588235294117,2400.0
7047,172.0,5,46,31,9,55,17,11,37,14,6,11,6,35,4,16,81,3009.260073759125,3083.3331843623355,1953.125,2383.720930232558
7048,172.0,5,46,31,9,55,17,11,37,14,6,11,6,35,4,16,81,3009.260073759125,3083.3331843623355,1953.125,2383.720930232558
7049,172.0,5,46,31,9,55,17,11,37,14,6,11,6,35,4,16,81,3009.260073759125,3083.3331843623355,1953.125,2383.720930232558
7050,172.0,5,46,31,9,55,17,11,37,14,6,11,6,35,4,16,81,3009.260073759125,3083.3331843623355,1953.125,2383.720930232558
7051,172.0,5,46,31,9,55,17,11,37,14,6,11,6,35,4,16,81,3009.260073759125,3083.3331843623355,1953.125,2383.720930232558
7052,62.3,2,12,24,1,15,47,2,15,3,3,17,2,3,2,3,35,1970.7172473585426,1767.7777777777778,170.13588235294117,1428.571428571429
7053,62.3,2,12,24,1,15,47,2,15,3,3,17,2,3,2,3,35,1970.7172473585426,1767.7777777777778,170.13588235294117,1428.571428571429
7054,62.3,2,12,24,1,15,47,2,15,3,3,17,2,3,2,3,35,1970.7172473585426,1767.7777777777778,170.13588235294117,1428.571428571429
7055,53.32,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1433.47711927982
7056,53.32,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1433.47711927982
7057,53.32,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1433.47711927982
7058,53.32,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1433.47711927982
7059,53.32,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1433.47711927982
7060,53.32,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1433.47711927982
7061,52.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1807.692307692308
7062,52.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1807.692307692308
7063,52.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1807.692307692308
7064,52.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1807.692307692308
7065,52.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1807.692307692308
7066,52.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1807.692307692308
7067,40.48,12,42,40,5,7,40,11,24,27,2,16,3,28,3,6,38,2748.1060957443865,2348.279151684156,110.0,2985.1778656126485
7068,40.48,12,42,40,5,7,40,11,24,27,2,16,3,28,3,6,38,2748.1060957443865,2348.279151684156,110.0,2985.1778656126485
7069,40.48,12,42,40,5,7,40,11,24,27,2,16,3,28,3,6,38,2748.1060957443865,2348.279151684156,110.0,2985.1778656126485
7070,40.48,12,42,40,5,7,40,11,24,27,2,16,3,28,3,6,38,2748.1060957443865,2348.279151684156,110.0,2985.1778656126485
7071,40.48,12,42,40,5,7,40,11,24,27,2,16,3,28,3,6,38,2748.1060957443865,2348.279151684156,110.0,2985.1778656126485
7072,40.48,12,42,40,5,7,40,11,24,27,2,16,3,28,3,6,38,2748.1060957443865,2348.279151684156,110.0,2985.1778656126485
7073,42.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2976.190476190476
7074,42.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2976.190476190476
7075,42.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2976.190476190476
7076,42.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2976.190476190476
7077,42.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2976.190476190476
7078,42.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2976.190476190476
7079,36.19,9,41,41,5,8,44,11,23,30,1,16,3,26,3,6,43,2748.1060957443865,2348.279151684156,110.0,2971.898314451506
7080,36.19,9,41,41,5,8,44,11,23,30,1,16,3,26,3,6,43,2748.1060957443865,2348.279151684156,110.0,2971.898314451506
7081,36.19,9,41,41,5,8,44,11,23,30,1,16,3,26,3,6,43,2748.1060957443865,2348.279151684156,110.0,2971.898314451506
7082,36.19,9,41,41,5,8,44,11,23,30,1,16,3,26,3,6,43,2748.1060957443865,2348.279151684156,110.0,2971.898314451506
7083,36.19,9,41,41,5,8,44,11,23,30,1,16,3,26,3,6,43,2748.1060957443865,2348.279151684156,110.0,2971.898314451506
7084,36.19,9,41,41,5,8,44,11,23,30,1,16,3,26,3,6,43,2748.1060957443865,2348.279151684156,110.0,2971.898314451506
7085,60.99,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,2722.839809804886
7086,60.99,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,2722.839809804886
7087,60.99,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,2722.839809804886
7088,60.99,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,2722.839809804886
7089,50.0,0,2,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2184.343779721194,1988.636363636364,562.5,2368.48
7090,50.0,0,2,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2184.343779721194,1988.636363636364,562.5,2368.48
7091,45.9,2,21,44,8,16,48,4,26,15,4,13,2,25,3,11,26,2850.3425128950394,2714.390872285609,108.031212484994,1721.1328976034858
7092,45.9,2,21,44,8,16,48,4,26,15,4,13,2,25,3,11,26,2850.3425128950394,2714.390872285609,108.031212484994,1721.1328976034858
7093,54.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,2407.4074074074074
7094,54.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,2407.4074074074074
7095,54.0,5,57,18,0,27,56,15,41,28,6,9,2,37,9,11,77,1907.4531566839096,1697.7225672877848,476.1904761904762,2407.4074074074074
7096,54.0,5,57,18,0,27,56,15,41,28,6,9,2,37,9,11,77,1907.4531566839096,1697.7225672877848,476.1904761904762,2407.4074074074074
7097,54.0,5,57,18,0,27,56,15,41,28,6,9,2,37,9,11,77,1907.4531566839096,1697.7225672877848,476.1904761904762,2407.4074074074074
7098,54.0,5,57,18,0,27,56,15,41,28,6,9,2,37,9,11,77,1907.4531566839096,1697.7225672877848,476.1904761904762,2407.4074074074074
7099,54.0,5,57,18,0,27,56,15,41,28,6,9,2,37,9,11,77,1907.4531566839096,1697.7225672877848,476.1904761904762,2407.4074074074074
7100,54.0,5,57,18,0,27,56,15,41,28,6,9,2,37,9,11,77,1907.4531566839096,1697.7225672877848,476.1904761904762,2407.4074074074074
7101,72.91,1,11,24,0,20,43,2,17,3,2,17,3,4,2,3,37,1694.1158450191476,1405.0,258.636615555145,2409.1756960636403
7102,55.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,3486.1454545454544
7103,55.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,3486.1454545454544
7104,40.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1575.0
7105,40.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1575.0
7106,40.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1575.0
7107,40.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1575.0
7108,61.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2786.88524590164
7109,61.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2786.88524590164
7110,61.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2786.88524590164
7111,61.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2786.88524590164
7112,61.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2786.88524590164
7113,61.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2786.88524590164
7114,44.0,3,2,16,0,5,46,2,4,1,2,13,0,1,0,3,3,1694.1158450191476,1405.0,258.636615555145,1250.0
7115,64.67,2,20,33,3,11,52,4,12,22,1,10,2,17,1,4,17,2422.0749570040166,2409.30236711223,666.6666666666666,2706.046080098964
7116,64.67,2,20,33,3,11,52,4,12,22,1,10,2,17,1,4,17,2422.0749570040166,2409.30236711223,666.6666666666666,2706.046080098964
7117,53.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1886.7924528301887
7118,53.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1886.7924528301887
7119,53.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1886.7924528301887
7120,53.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1886.7924528301887
7121,40.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1725.0
7122,40.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1725.0
7123,40.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1725.0
7124,40.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1725.0
7125,50.0,5,45,32,9,35,32,5,39,21,5,14,8,33,7,11,57,2756.7565784456633,2485.7586352402195,100.0,2400.0
7126,50.0,5,45,32,9,35,32,5,39,21,5,14,8,33,7,11,57,2756.7565784456633,2485.7586352402195,100.0,2400.0
7127,50.0,5,45,32,9,35,32,5,39,21,5,14,8,33,7,11,57,2756.7565784456633,2485.7586352402195,100.0,2400.0
7128,50.0,5,45,32,9,35,32,5,39,21,5,14,8,33,7,11,57,2756.7565784456633,2485.7586352402195,100.0,2400.0
7129,64.79,10,52,17,6,51,26,13,41,34,7,12,5,39,8,23,86,2307.9051445247387,2068.8311688311687,796.4319847085059,1157.5860472295103
7130,64.79,10,52,17,6,51,26,13,41,34,7,12,5,39,8,23,86,2307.9051445247387,2068.8311688311687,796.4319847085059,1157.5860472295103
7131,64.79,10,52,17,6,51,26,13,41,34,7,12,5,39,8,23,86,2307.9051445247387,2068.8311688311687,796.4319847085059,1157.5860472295103
7132,64.79,10,52,17,6,51,26,13,41,34,7,12,5,39,8,23,86,2307.9051445247387,2068.8311688311687,796.4319847085059,1157.5860472295103
7133,64.79,10,52,17,6,51,26,13,41,34,7,12,5,39,8,23,86,2307.9051445247387,2068.8311688311687,796.4319847085059,1157.5860472295103
7134,64.79,10,52,17,6,51,26,13,41,34,7,12,5,39,8,23,86,2307.9051445247387,2068.8311688311687,796.4319847085059,1157.5860472295103
7135,64.79,10,52,17,6,51,26,13,41,34,7,12,5,39,8,23,86,2307.9051445247387,2068.8311688311687,796.4319847085059,1157.5860472295103
7136,64.79,10,52,17,6,51,26,13,41,34,7,12,5,39,8,23,86,2307.9051445247387,2068.8311688311687,796.4319847085059,1157.5860472295103
7137,64.79,10,52,17,6,51,26,13,41,34,7,12,5,39,8,23,86,2307.9051445247387,2068.8311688311687,796.4319847085059,1157.5860472295103
7138,57.0,11,10,34,0,5,11,5,14,10,1,22,3,12,1,3,14,2461.835988866106,1996.8,905.7971014492754,1157.8947368421052
7139,57.0,11,10,34,0,5,11,5,14,10,1,22,3,12,1,3,14,2461.835988866106,1996.8,905.7971014492754,1157.8947368421052
7140,43.9,0,34,41,8,27,39,6,29,18,3,12,2,23,5,9,41,2850.3425128950394,2714.390872285609,108.031212484994,2961.2756264236905
7141,43.9,0,34,41,8,27,39,6,29,18,3,12,2,23,5,9,41,2850.3425128950394,2714.390872285609,108.031212484994,2961.2756264236905
7142,114.0,5,49,22,4,44,32,15,35,24,6,15,8,35,5,21,66,2756.7565784456633,2485.7586352402195,100.0,1929.8245614035088
7143,114.0,5,49,22,4,44,32,15,35,24,6,15,8,35,5,21,66,2756.7565784456633,2485.7586352402195,100.0,1929.8245614035088
7144,114.0,5,49,22,4,44,32,15,35,24,6,15,8,35,5,21,66,2756.7565784456633,2485.7586352402195,100.0,1929.8245614035088
7145,114.0,5,49,22,4,44,32,15,35,24,6,15,8,35,5,21,66,2756.7565784456633,2485.7586352402195,100.0,1929.8245614035088
7146,50.0,10,8,32,0,2,7,1,15,15,5,17,2,10,1,3,11,1160.0,1160.0,1160.0,1160.0
7147,50.0,10,8,32,0,2,7,1,15,15,5,17,2,10,1,3,11,1160.0,1160.0,1160.0,1160.0
7148,63.7,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1699.9650199679063,1552.2186147186148,482.1428571428572,1161.695447409733
7149,31.46,14,49,23,22,36,15,12,29,12,2,17,1,28,14,37,77,2606.024445285722,2115.4273029966707,104.16666666666669,1907.1837253655435
7150,31.46,14,49,23,22,36,15,12,29,12,2,17,1,28,14,37,77,2606.024445285722,2115.4273029966707,104.16666666666669,1907.1837253655435
7151,31.46,14,49,23,22,36,15,12,29,12,2,17,1,28,14,37,77,2606.024445285722,2115.4273029966707,104.16666666666669,1907.1837253655435
7152,31.46,14,49,23,22,36,15,12,29,12,2,17,1,28,14,37,77,2606.024445285722,2115.4273029966707,104.16666666666669,1907.1837253655435
7153,31.46,14,49,23,22,36,15,12,29,12,2,17,1,28,14,37,77,2606.024445285722,2115.4273029966707,104.16666666666669,1907.1837253655435
7154,31.46,14,49,23,22,36,15,12,29,12,2,17,1,28,14,37,77,2606.024445285722,2115.4273029966707,104.16666666666669,1907.1837253655435
7155,58.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1258.6206896551723
7156,58.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1258.6206896551723
7157,58.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1258.6206896551723
7158,58.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1258.6206896551723
7159,25.0,1,31,46,6,17,48,7,29,23,5,14,2,26,7,4,39,2719.744225229168,2708.7912087912086,106.25,2400.0
7160,25.0,1,31,46,6,17,48,7,29,23,5,14,2,26,7,4,39,2719.744225229168,2708.7912087912086,106.25,2400.0
7161,25.0,1,31,46,6,17,48,7,29,23,5,14,2,26,7,4,39,2719.744225229168,2708.7912087912086,106.25,2400.0
7162,25.0,1,31,46,6,17,48,7,29,23,5,14,2,26,7,4,39,2719.744225229168,2708.7912087912086,106.25,2400.0
7163,84.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,3809.5238095238096
7164,84.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,3809.5238095238096
7165,46.61,8,21,54,1,4,26,7,13,24,4,23,1,16,2,4,25,2437.2272196586528,1663.287616775989,476.9230769230769,1263.4198669813345
7166,46.61,8,21,54,1,4,26,7,13,24,4,23,1,16,2,4,25,2437.2272196586528,1663.287616775989,476.9230769230769,1263.4198669813345
7167,46.61,8,21,54,1,4,26,7,13,24,4,23,1,16,2,4,25,2437.2272196586528,1663.287616775989,476.9230769230769,1263.4198669813345
7168,60.0,7,10,37,1,30,35,5,18,4,6,16,1,13,0,8,56,1970.7172473585426,1767.7777777777778,170.13588235294117,1266.6666666666667
7169,60.0,7,10,37,1,30,35,5,18,4,6,16,1,13,0,8,56,1970.7172473585426,1767.7777777777778,170.13588235294117,1266.6666666666667
7170,60.0,7,10,37,1,30,35,5,18,4,6,16,1,13,0,8,56,1970.7172473585426,1767.7777777777778,170.13588235294117,1266.6666666666667
7171,71.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,1267.605633802817
7172,71.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,1267.605633802817
7173,71.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,1267.605633802817
7174,71.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,1267.605633802817
7175,62.18,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2412.351238340302
7176,62.18,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2412.351238340302
7177,62.18,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2412.351238340302
7178,62.18,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2412.351238340302
7179,62.18,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2412.351238340302
7180,62.18,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2412.351238340302
7181,60.0,3,31,45,5,15,47,8,28,23,4,14,1,26,4,7,38,2719.744225229168,2708.7912087912086,106.25,3833.3333333333335
7182,60.0,3,31,45,5,15,47,8,28,23,4,14,1,26,4,7,38,2719.744225229168,2708.7912087912086,106.25,3833.3333333333335
7183,60.0,3,31,45,5,15,47,8,28,23,4,14,1,26,4,7,38,2719.744225229168,2708.7912087912086,106.25,3833.3333333333335
7184,60.0,3,31,45,5,15,47,8,28,23,4,14,1,26,4,7,38,2719.744225229168,2708.7912087912086,106.25,3833.3333333333335
7185,40.0,19,19,49,0,7,16,3,22,23,5,16,4,17,3,4,23,2016.0049520072835,1442.5531914893618,212.7659574468085,1875.0
7186,40.0,19,19,49,0,7,16,3,22,23,5,16,4,17,3,4,23,2016.0049520072835,1442.5531914893618,212.7659574468085,1875.0
7187,40.0,19,19,49,0,7,16,3,22,23,5,16,4,17,3,4,23,2016.0049520072835,1442.5531914893618,212.7659574468085,1875.0
7188,40.0,19,19,49,0,7,16,3,22,23,5,16,4,17,3,4,23,2016.0049520072835,1442.5531914893618,212.7659574468085,1875.0
7189,40.0,19,19,49,0,7,16,3,22,23,5,16,4,17,3,4,23,2016.0049520072835,1442.5531914893618,212.7659574468085,1875.0
7190,37.0,13,10,45,3,3,16,4,17,7,5,20,2,13,2,3,12,2461.835988866106,1996.8,905.7971014492754,1216.2162162162165
7191,37.0,13,10,45,3,3,16,4,17,7,5,20,2,13,2,3,12,2461.835988866106,1996.8,905.7971014492754,1216.2162162162165
7192,39.13,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1584.4620495783286
