id,left,top,right,bottom,row_index,col_index,HexPop_cou,HexPop_sum,HexPop_mea,lon,lat
396,277459.131591835757717,1515651.935345211764798,289006.136975628265645,1505651.935345211764798,11,8,46.000000000000000,7305.638835744466633,158.818235559662327,283232.634200,1510651.935000
397,277459.131591835757717,1505651.935345211764798,289006.136975628265645,1495651.935345211764798,12,8,63.000000000000000,73815.347362892716774,1171.672180363376128,283232.634200,1500651.935000
398,277459.131591835757717,1495651.935345211764798,289006.136975628265645,1485651.935345211764798,13,8,77.000000000000000,31048.083360280841589,403.221861821829123,283232.634200,1490651.935000
399,277459.131591835757717,1485651.935345211764798,289006.136975628265645,1475651.935345211764798,14,8,56.000000000000000,16927.886179286055267,302.283681772965338,283232.634200,1480651.935000
400,277459.131591835757717,1475651.935345211764798,289006.136975628265645,1465651.935345211764798,15,8,52.000000000000000,16839.340265373699367,323.833466641801920,283232.634200,1470651.935000
401,277459.131591835757717,1465651.935345211764798,289006.136975628265645,1455651.935345211764798,16,8,35.000000000000000,2210.102510597556829,63.145786017073050,283232.634200,1460651.935000
402,277459.131591835757717,1455651.935345211764798,289006.136975628265645,1445651.935345211764798,17,8,61.000000000000000,9224.484148857183754,151.221051620609558,283232.634200,1450651.935000
403,277459.131591835757717,1445651.935345211764798,289006.136975628265645,1435651.935345211764798,18,8,61.000000000000000,2860.294197150506079,46.890068805746012,283232.634200,1440651.935000
404,277459.131591835757717,1435651.935345211764798,289006.136975628265645,1425651.935345211764798,19,8,64.000000000000000,13976.492640402168036,218.382697506283876,283232.634200,1430651.935000
405,277459.131591835757717,1425651.935345211764798,289006.136975628265645,1415651.935345211764798,20,8,77.000000000000000,16593.202283525839448,215.496133552283624,283232.634200,1420651.935000
406,277459.131591835757717,1415651.935345211764798,289006.136975628265645,1405651.935345211764798,21,8,41.000000000000000,1085.721999170258641,26.481024370006310,283232.634200,1410651.935000
407,277459.131591835757717,1405651.935345211764798,289006.136975628265645,1395651.935345211764798,22,8,68.000000000000000,4334.516137233003974,63.742884371073586,283232.634200,1400651.935000
408,277459.131591835757717,1395651.935345211764798,289006.136975628265645,1385651.935345211764798,23,8,42.000000000000000,2680.167770463973284,63.813518344380313,283232.634200,1390651.935000
409,277459.131591835757717,1385651.935345211764798,289006.136975628265645,1375651.935345211764798,24,8,0.941738299999152,1.493858486478724,1.586277723312378,283232.634200,1380651.935000
410,277459.131591835757717,1375651.935345211764798,289006.136975628265645,1365651.935345211764798,25,8,0.000000000000000,0.000000000000000,,283232.634200,1370651.935000
411,277459.131591835757717,1365651.935345211764798,289006.136975628265645,1355651.935345211764798,26,8,39.000000000000000,2443.863595212809741,62.663169108020760,283232.634200,1360651.935000
412,277459.131591835757717,1355651.935345211764798,289006.136975628265645,1345651.935345211764798,27,8,5.000000000000000,20.579002518206835,4.115800503641367,283232.634200,1350651.935000
413,277459.131591835757717,1345651.935345211764798,289006.136975628265645,1335651.935345211764798,28,8,0.000000000000000,0.000000000000000,,283232.634200,1340651.935000
414,277459.131591835757717,1335651.935345211764798,289006.136975628265645,1325651.935345211764798,29,8,0.000000000000000,0.000000000000000,,283232.634200,1330651.935000
415,277459.131591835757717,1325651.935345211764798,289006.136975628265645,1315651.935345211764798,30,8,0.000000000000000,0.000000000000000,,283232.634200,1320651.935000
416,277459.131591835757717,1315651.935345211764798,289006.136975628265645,1305651.935345211764798,31,8,0.000000000000000,0.000000000000000,,283232.634200,1310651.935000
417,277459.131591835757717,1305651.935345211764798,289006.136975628265645,1295651.935345211764798,32,8,4.000000000000000,11.203172117471693,2.800793029367924,283232.634200,1300651.935000
418,277459.131591835757717,1295651.935345211764798,289006.136975628265645,1285651.935345211764798,33,8,10.000000000000000,263.406765423715115,26.340676542371511,283232.634200,1290651.935000
419,277459.131591835757717,1285651.935345211764798,289006.136975628265645,1275651.935345211764798,34,8,56.000000000000000,15625.380057485774159,279.024643883674514,283232.634200,1280651.935000
420,277459.131591835757717,1275651.935345211764798,289006.136975628265645,1265651.935345211764798,35,8,4.000000000000000,725.886617057025433,181.471654264256358,283232.634200,1270651.935000
421,277459.131591835757717,1265651.935345211764798,289006.136975628265645,1255651.935345211764798,36,8,6.000000000000000,75.141273446381092,12.523545574396849,283232.634200,1260651.935000
422,277459.131591835757717,1255651.935345211764798,289006.136975628265645,1245651.935345211764798,37,8,0.093983990636854,0.390991704863863,4.160194754600525,283232.634200,1250651.935000
423,277459.131591835757717,1245651.935345211764798,289006.136975628265645,1235651.935345211764798,38,8,0.906016009364312,3.769203049741511,4.160194754600525,283232.634200,1240651.935000
424,277459.131591835757717,1235651.935345211764798,289006.136975628265645,1225651.935345211764798,39,8,0.000000000000000,0.000000000000000,,283232.634200,1230651.935000
425,277459.131591835757717,1225651.935345211764798,289006.136975628265645,1215651.935345211764798,40,8,0.000000000000000,0.000000000000000,,283232.634200,1220651.935000
426,277459.131591835757717,1215651.935345211764798,289006.136975628265645,1205651.935345211764798,41,8,0.000000000000000,0.000000000000000,,283232.634200,1210651.935000
427,277459.131591835757717,1205651.935345211764798,289006.136975628265645,1195651.935345211764798,42,8,0.000000000000000,0.000000000000000,,283232.634200,1200651.935000
428,277459.131591835757717,1195651.935345211764798,289006.136975628265645,1185651.935345211764798,43,8,0.000000000000000,0.000000000000000,,283232.634200,1190651.935000
429,277459.131591835757717,1185651.935345211764798,289006.136975628265645,1175651.935345211997628,44,8,0.000000000000000,0.000000000000000,,283232.634200,1180651.935000
430,277459.131591835757717,1175651.935345211997628,289006.136975628265645,1165651.935345211997628,45,8,0.000000000000000,0.000000000000000,,283232.634200,1170651.935000
431,277459.131591835757717,1165651.935345211997628,289006.136975628265645,1155651.935345211997628,46,8,0.000000000000000,0.000000000000000,,283232.634200,1160651.935000
432,277459.131591835757717,1155651.935345211997628,289006.136975628265645,1145651.935345211997628,47,8,0.000000000000000,0.000000000000000,,283232.634200,1150651.935000
433,286119.385629680124111,1620651.935345211764798,297666.391013472573832,1610651.935345211764798,0,9,0.000000000000000,0.000000000000000,,291892.888300,1615651.935000
434,286119.385629680124111,1610651.935345211764798,297666.391013472573832,1600651.935345211764798,1,9,0.000000000000000,0.000000000000000,,291892.888300,1605651.935000
435,286119.385629680124111,1600651.935345211764798,297666.391013472573832,1590651.935345211764798,2,9,0.000000000000000,0.000000000000000,,291892.888300,1595651.935000
436,286119.385629680124111,1590651.935345211764798,297666.391013472573832,1580651.935345211764798,3,9,0.000000000000000,0.000000000000000,,291892.888300,1585651.935000
437,286119.385629680124111,1580651.935345211764798,297666.391013472573832,1570651.935345211764798,4,9,34.000000000000000,2376.755105377174914,69.904561922858079,291892.888300,1575651.935000
438,286119.385629680124111,1570651.935345211764798,297666.391013472573832,1560651.935345211764798,5,9,42.000000000000000,288.942659524269402,6.879587131530224,291892.888300,1565651.935000
439,286119.385629680124111,1560651.935345211764798,297666.391013472573832,1550651.935345211764798,6,9,42.000000000000000,5656.843595026060939,134.686752262525260,291892.888300,1555651.935000
440,286119.385629680124111,1550651.935345211764798,297666.391013472573832,1540651.935345211764798,7,9,30.000000000000000,11672.572145016863942,389.085738167228783,291892.888300,1545651.935000
441,286119.385629680124111,1540651.935345211764798,297666.391013472573832,1530651.935345211764798,8,9,37.000000000000000,11151.311718452721834,301.386803201424868,291892.888300,1535651.935000
442,286119.385629680124111,1530651.935345211764798,297666.391013472573832,1520651.935345211764798,9,9,33.000000000000000,6950.914006151258945,210.633757762159348,291892.888300,1525651.935000
443,286119.385629680124111,1520651.935345211764798,297666.391013472573832,1510651.935345211764798,10,9,47.000000000000000,6186.109933666884899,131.619360290784783,291892.888300,1515651.935000
444,286119.385629680124111,1510651.935345211764798,297666.391013472573832,1500651.935345211764798,11,9,42.000000000000000,8696.595290183089674,207.061792623406888,291892.888300,1505651.935000
445,286119.385629680124111,1500651.935345211764798,297666.391013472573832,1490651.935345211764798,12,9,52.000000000000000,18609.739294949918985,357.879601825959980,291892.888300,1495651.935000
446,286119.385629680124111,1490651.935345211764798,297666.391013472573832,1480651.935345211764798,13,9,24.000000000000000,5151.875550901517272,214.661481287563220,291892.888300,1485651.935000
447,286119.385629680124111,1480651.935345211764798,297666.391013472573832,1470651.935345211764798,14,9,31.000000000000000,10346.051320848986506,333.743590995128613,291892.888300,1475651.935000
448,286119.385629680124111,1470651.935345211764798,297666.391013472573832,1460651.935345211764798,15,9,51.000000000000000,35280.907079431228340,691.782491753553586,291892.888300,1465651.935000
449,286119.385629680124111,1460651.935345211764798,297666.391013472573832,1450651.935345211764798,16,9,63.000000000000000,7437.914464362896979,118.062134354966631,291892.888300,1455651.935000
450,286119.385629680124111,1450651.935345211764798,297666.391013472573832,1440651.935345211764798,17,9,54.000000000000000,10412.813913687132299,192.829887290502455,291892.888300,1445651.935000
451,286119.385629680124111,1440651.935345211764798,297666.391013472573832,1430651.935345211764798,18,9,56.000000000000000,10107.279265860095620,180.487129747501683,291892.888300,1435651.935000
452,286119.385629680124111,1430651.935345211764798,297666.391013472573832,1420651.935345211764798,19,9,81.000000000000000,9195.372046943753958,113.523111690663626,291892.888300,1425651.935000
453,286119.385629680124111,1420651.935345211764798,297666.391013472573832,1410651.935345211764798,20,9,60.000000000000000,4206.853318303823471,70.114221971730387,291892.888300,1415651.935000
454,286119.385629680124111,1410651.935345211764798,297666.391013472573832,1400651.935345211764798,21,9,41.000000000000000,2371.480215832591057,57.840980873965634,291892.888300,1405651.935000
455,286119.385629680124111,1400651.935345211764798,297666.391013472573832,1390651.935345211764798,22,9,64.000000000000000,3383.500987565144897,52.867202930705389,291892.888300,1395651.935000
456,286119.385629680124111,1390651.935345211764798,297666.391013472573832,1380651.935345211764798,23,9,26.000000000000000,1197.491361036896706,46.057360039880642,291892.888300,1385651.935000
457,286119.385629680124111,1380651.935345211764798,297666.391013472573832,1370651.935345211764798,24,9,0.446459268630963,0.488961327343194,1.095198065531399,291892.888300,1375651.935000
458,286119.385629680124111,1370651.935345211764798,297666.391013472573832,1360651.935345211764798,25,9,40.000000000000000,2309.196376844309725,57.729909421107735,291892.888300,1365651.935000
459,286119.385629680124111,1360651.935345211764798,297666.391013472573832,1350651.935345211764798,26,9,41.000000000000000,1835.703278108499944,44.773250685573167,291892.888300,1355651.935000
460,286119.385629680124111,1350651.935345211764798,297666.391013472573832,1340651.935345211764798,27,9,10.000000000000000,212.738394560292363,21.273839456029236,291892.888300,1345651.935000
461,286119.385629680124111,1340651.935345211764798,297666.391013472573832,1330651.935345211764798,28,9,0.000000000000000,0.000000000000000,,291892.888300,1335651.935000
462,286119.385629680124111,1330651.935345211764798,297666.391013472573832,1320651.935345211764798,29,9,9.000000000000000,100.598610496148467,11.177623388460940,291892.888300,1325651.935000
463,286119.385629680124111,1320651.935345211764798,297666.391013472573832,1310651.935345211764798,30,9,9.000000000000000,225.991085164248915,25.110120573805439,291892.888300,1315651.935000
464,286119.385629680124111,1310651.935345211764798,297666.391013472573832,1300651.935345211764798,31,9,24.000000000000000,882.239969346672297,36.759998722778015,291892.888300,1305651.935000
465,286119.385629680124111,1300651.935345211764798,297666.391013472573832,1290651.935345211764798,32,9,13.000000000000000,317.559872332960367,24.427682487150797,291892.888300,1295651.935000
466,286119.385629680124111,1290651.935345211764798,297666.391013472573832,1280651.935345211764798,33,9,13.000000000000000,31.705933265388012,2.438917943491385,291892.888300,1285651.935000
467,286119.385629680124111,1280651.935345211764798,297666.391013472573832,1270651.935345211764798,34,9,24.000000000000000,1033.583268760703504,43.065969531695977,291892.888300,1275651.935000
468,286119.385629680124111,1270651.935345211764798,297666.391013472573832,1260651.935345211764798,35,9,7.000000000000000,77.990244112908854,11.141463444701262,291892.888300,1265651.935000
469,286119.385629680124111,1260651.935345211764798,297666.391013472573832,1250651.935345211764798,36,9,3.000000000000000,244.963030874729156,81.654343624909714,291892.888300,1255651.935000
470,286119.385629680124111,1250651.935345211764798,297666.391013472573832,1240651.935345211764798,37,9,13.000000000000000,917.479237232357264,70.575325940950563,291892.888300,1245651.935000
471,286119.385629680124111,1240651.935345211764798,297666.391013472573832,1230651.935345211764798,38,9,19.000000000000000,645.244746651500463,33.960249823763185,291892.888300,1235651.935000
472,286119.385629680124111,1230651.935345211764798,297666.391013472573832,1220651.935345211764798,39,9,4.000000000000000,61.668937012553215,15.417234253138304,291892.888300,1225651.935000
473,286119.385629680124111,1220651.935345211764798,297666.391013472573832,1210651.935345211764798,40,9,4.000000000000000,67.827024087309837,16.956756021827459,291892.888300,1215651.935000
474,286119.385629680124111,1210651.935345211764798,297666.391013472573832,1200651.935345211764798,41,9,20.000000000000000,1701.961258694529533,85.098062934726471,291892.888300,1205651.935000
475,286119.385629680124111,1200651.935345211764798,297666.391013472573832,1190651.935345211764798,42,9,0.000000000000000,0.000000000000000,,291892.888300,1195651.935000
476,286119.385629680124111,1190651.935345211764798,297666.391013472573832,1180651.935345211764798,43,9,0.000000000000000,0.000000000000000,,291892.888300,1185651.935000
477,286119.385629680124111,1180651.935345211764798,297666.391013472573832,1170651.935345211997628,44,9,0.000000000000000,0.000000000000000,,291892.888300,1175651.935000
478,286119.385629680124111,1170651.935345211997628,297666.391013472573832,1160651.935345211997628,45,9,0.000000000000000,0.000000000000000,,291892.888300,1165651.935000
479,286119.385629680124111,1160651.935345211997628,297666.391013472573832,1150651.935345211997628,46,9,0.000000000000000,0.000000000000000,,291892.888300,1155651.935000
480,286119.385629680124111,1150651.935345211997628,297666.391013472573832,1140651.935345211997628,47,9,0.000000000000000,0.000000000000000,,291892.888300,1145651.935000
481,294779.639667524548713,1625651.935345211764798,306326.645051316998433,1615651.935345211764798,0,10,0.000000000000000,0.000000000000000,,300553.142300,1620651.935000
482,294779.639667524548713,1615651.935345211764798,306326.645051316998433,1605651.935345211764798,1,10,0.000000000000000,0.000000000000000,,300553.142300,1610651.935000
483,294779.639667524548713,1605651.935345211764798,306326.645051316998433,1595651.935345211764798,2,10,0.000000000000000,0.000000000000000,,300553.142300,1600651.935000
484,294779.639667524548713,1595651.935345211764798,306326.645051316998433,1585651.935345211764798,3,10,0.097100010045511,14.259944682463518,146.858323452076149,300553.142300,1590651.935000
485,294779.639667524548713,1585651.935345211764798,306326.645051316998433,1575651.935345211764798,4,10,41.000000000000000,1802.075824946165085,43.953068901125981,300553.142300,1580651.935000
486,294779.639667524548713,1575651.935345211764798,306326.645051316998433,1565651.935345211764798,5,10,33.000000000000000,7903.898256532847881,239.512068379783273,300553.142300,1570651.935000
487,294779.639667524548713,1565651.935345211764798,306326.645051316998433,1555651.935345211764798,6,10,41.000000000000000,5761.342147704213858,140.520540187907642,300553.142300,1560651.935000
488,294779.639667524548713,1555651.935345211764798,306326.645051316998433,1545651.935345211764798,7,10,23.000000000000000,1192.120583718642592,51.831329726897501,300553.142300,1550651.935000
489,294779.639667524548713,1545651.935345211764798,306326.645051316998433,1535651.935345211764798,8,10,21.000000000000000,71.280786503106356,3.394323166814588,300553.142300,1540651.935000
490,294779.639667524548713,1535651.935345211764798,306326.645051316998433,1525651.935345211764798,9,10,44.000000000000000,7850.525487849487945,178.421033814761074,300553.142300,1530651.935000
491,294779.639667524548713,1525651.935345211764798,306326.645051316998433,1515651.935345211764798,10,10,43.000000000000000,8426.116019031964242,195.956186489115453,300553.142300,1520651.935000
492,294779.639667524548713,1515651.935345211764798,306326.645051316998433,1505651.935345211764798,11,10,65.000000000000000,13470.857074303550689,207.243954989285413,300553.142300,1510651.935000
493,294779.639667524548713,1505651.935345211764798,306326.645051316998433,1495651.935345211764798,12,10,25.000000000000000,10030.328698635101318,401.213147945404046,300553.142300,1500651.935000
494,294779.639667524548713,1495651.935345211764798,306326.645051316998433,1485651.935345211764798,13,10,35.000000000000000,4078.265552770346403,116.521872936295622,300553.142300,1490651.935000
495,294779.639667524548713,1485651.935345211764798,306326.645051316998433,1475651.935345211764798,14,10,10.000000000000000,12.823411580175161,1.282341158017516,300553.142300,1480651.935000
496,294779.639667524548713,1475651.935345211764798,306326.645051316998433,1465651.935345211764798,15,10,16.000000000000000,1590.651282778009772,99.415705173625611,300553.142300,1470651.935000
497,294779.639667524548713,1465651.935345211764798,306326.645051316998433,1455651.935345211764798,16,10,36.000000000000000,3106.016520983539522,86.278236693987211,300553.142300,1460651.935000
498,294779.639667524548713,1455651.935345211764798,306326.645051316998433,1445651.935345211764798,17,10,78.000000000000000,75390.098015682320693,966.539718149773194,300553.142300,1450651.935000
499,294779.639667524548713,1445651.935345211764798,306326.645051316998433,1435651.935345211764798,18,10,83.000000000000000,28133.441523119807243,338.957126784576019,300553.142300,1440651.935000
500,294779.639667524548713,1435651.935345211764798,306326.645051316998433,1425651.935345211764798,19,10,80.000000000000000,12656.011012031696737,158.200137650396215,300553.142300,1430651.935000
501,294779.639667524548713,1425651.935345211764798,306326.645051316998433,1415651.935345211764798,20,10,61.000000000000000,3018.514053570107080,49.483836943772239,300553.142300,1420651.935000
502,294779.639667524548713,1415651.935345211764798,306326.645051316998433,1405651.935345211764798,21,10,47.000000000000000,2529.203460216522217,53.812839579074939,300553.142300,1410651.935000
503,294779.639667524548713,1405651.935345211764798,306326.645051316998433,1395651.935345211764798,22,10,42.000000000000000,1437.369399115443230,34.223080931320077,300553.142300,1400651.935000
504,294779.639667524548713,1395651.935345211764798,306326.645051316998433,1385651.935345211764798,23,10,20.000000000000000,221.202256467193365,11.060112823359669,300553.142300,1390651.935000
505,294779.639667524548713,1385651.935345211764798,306326.645051316998433,1375651.935345211764798,24,10,27.000000000000000,195.529497961048037,7.241833257816594,300553.142300,1380651.935000
506,294779.639667524548713,1375651.935345211764798,306326.645051316998433,1365651.935345211764798,25,10,15.000000000000000,51.821892432402819,3.454792828826855,300553.142300,1370651.935000
507,294779.639667524548713,1365651.935345211764798,306326.645051316998433,1355651.935345211764798,26,10,23.000000000000000,711.770738371647894,30.946553842245560,300553.142300,1360651.935000
508,294779.639667524548713,1355651.935345211764798,306326.645051316998433,1345651.935345211764798,27,10,6.000000000000000,202.945944197475910,33.824324032912649,300553.142300,1350651.935000
509,294779.639667524548713,1345651.935345211764798,306326.645051316998433,1335651.935345211764798,28,10,8.000000000000000,42.107987403869629,5.263498425483704,300553.142300,1340651.935000
510,294779.639667524548713,1335651.935345211764798,306326.645051316998433,1325651.935345211764798,29,10,21.000000000000000,468.142224268987775,22.292486869951794,300553.142300,1330651.935000
511,294779.639667524548713,1325651.935345211764798,306326.645051316998433,1315651.935345211764798,30,10,2.000000000000000,65.484339633956552,32.742169816978276,300553.142300,1320651.935000
512,294779.639667524548713,1315651.935345211764798,306326.645051316998433,1305651.935345211764798,31,10,0.000000000000000,0.000000000000000,,300553.142300,1310651.935000
513,294779.639667524548713,1305651.935345211764798,306326.645051316998433,1295651.935345211764798,32,10,0.548777520616905,0.121143825626673,0.220752164721489,300553.142300,1300651.935000
514,294779.639667524548713,1295651.935345211764798,306326.645051316998433,1285651.935345211764798,33,10,4.000000000000000,12.598641332238913,3.149660333059728,300553.142300,1290651.935000
515,294779.639667524548713,1285651.935345211764798,306326.645051316998433,1275651.935345211764798,34,10,20.000000000000000,715.829481586813927,35.791474079340695,300553.142300,1280651.935000
516,294779.639667524548713,1275651.935345211764798,306326.645051316998433,1265651.935345211764798,35,10,3.000000000000000,49.063431143760681,16.354477047920227,300553.142300,1270651.935000
517,294779.639667524548713,1265651.935345211764798,306326.645051316998433,1255651.935345211764798,36,10,8.000000000000000,49.170915327966213,6.146364415995778,300553.142300,1260651.935000
518,294779.639667524548713,1255651.935345211764798,306326.645051316998433,1245651.935345211764798,37,10,2.000000000000000,28.733331009745594,14.366665504872797,300553.142300,1250651.935000
519,294779.639667524548713,1245651.935345211764798,306326.645051316998433,1235651.935345211764798,38,10,2.000000000000000,28.691483408212662,14.345741704106331,300553.142300,1240651.935000
520,294779.639667524548713,1235651.935345211764798,306326.645051316998433,1225651.935345211764798,39,10,4.000000000000000,654.448664605617523,163.612166151404381,300553.142300,1230651.935000
521,294779.639667524548713,1225651.935345211764798,306326.645051316998433,1215651.935345211764798,40,10,4.000000000000000,210.870669679716229,52.717667419929057,300553.142300,1220651.935000
522,294779.639667524548713,1215651.935345211764798,306326.645051316998433,1205651.935345211764798,41,10,9.000000000000000,459.926363378763199,51.102929264307022,300553.142300,1210651.935000
523,294779.639667524548713,1205651.935345211764798,306326.645051316998433,1195651.935345211764798,42,10,7.000000000000000,219.042588710784941,31.291798387254989,300553.142300,1200651.935000
524,294779.639667524548713,1195651.935345211764798,306326.645051316998433,1185651.935345211764798,43,10,0.740075098570025,16.360326802643399,22.106306284666061,300553.142300,1190651.935000
525,294779.639667524548713,1185651.935345211764798,306326.645051316998433,1175651.935345211997628,44,10,0.000000000000000,0.000000000000000,,300553.142300,1180651.935000
526,294779.639667524548713,1175651.935345211997628,306326.645051316998433,1165651.935345211997628,45,10,0.000000000000000,0.000000000000000,,300553.142300,1170651.935000
527,294779.639667524548713,1165651.935345211997628,306326.645051316998433,1155651.935345211997628,46,10,0.000000000000000,0.000000000000000,,300553.142300,1160651.935000
528,294779.639667524548713,1155651.935345211997628,306326.645051316998433,1145651.935345211997628,47,10,0.000000000000000,0.000000000000000,,300553.142300,1150651.935000
529,303439.893705368915107,1620651.935345211764798,314986.899089161481243,1610651.935345211764798,0,11,0.000000000000000,0.000000000000000,,309213.396300,1615651.935000
530,303439.893705368915107,1610651.935345211764798,314986.899089161481243,1600651.935345211764798,1,11,0.000000000000000,0.000000000000000,,309213.396300,1605651.935000
531,303439.893705368915107,1600651.935345211764798,314986.899089161481243,1590651.935345211764798,2,11,0.000000000000000,0.000000000000000,,309213.396300,1595651.935000
532,303439.893705368915107,1590651.935345211764798,314986.899089161481243,1580651.935345211764798,3,11,27.000000000000000,878.285396572202444,32.529088761933423,309213.396300,1585651.935000
533,303439.893705368915107,1580651.935345211764798,314986.899089161481243,1570651.935345211764798,4,11,40.000000000000000,4331.802405774593353,108.295060144364825,309213.396300,1575651.935000
534,303439.893705368915107,1570651.935345211764798,314986.899089161481243,1560651.935345211764798,5,11,39.000000000000000,5617.138950295746326,144.029203853737073,309213.396300,1565651.935000
535,303439.893705368915107,1560651.935345211764798,314986.899089161481243,1550651.935345211764798,6,11,38.000000000000000,8367.348669787868857,220.193386047049188,309213.396300,1555651.935000
536,303439.893705368915107,1550651.935345211764798,314986.899089161481243,1540651.935345211764798,7,11,33.000000000000000,1349.518157828599215,40.894489631169677,309213.396300,1545651.935000
537,303439.893705368915107,1540651.935345211764798,314986.899089161481243,1530651.935345211764798,8,11,12.000000000000000,1286.131825082004070,107.177652090167001,309213.396300,1535651.935000
538,303439.893705368915107,1530651.935345211764798,314986.899089161481243,1520651.935345211764798,9,11,31.000000000000000,6053.121808797121957,195.261993832165189,309213.396300,1525651.935000
539,303439.893705368915107,1520651.935345211764798,314986.899089161481243,1510651.935345211764798,10,11,31.000000000000000,3535.484519531484693,114.047887726822083,309213.396300,1515651.935000
540,303439.893705368915107,1510651.935345211764798,314986.899089161481243,1500651.935345211764798,11,11,33.000000000000000,9117.211510557681322,276.279136683566094,309213.396300,1505651.935000
541,303439.893705368915107,1500651.935345211764798,314986.899089161481243,1490651.935345211764798,12,11,18.000000000000000,507.638982882723212,28.202165715706844,309213.396300,1495651.935000
542,303439.893705368915107,1490651.935345211764798,314986.899089161481243,1480651.935345211764798,13,11,17.000000000000000,4433.812271481379867,260.812486557728221,309213.396300,1485651.935000
543,303439.893705368915107,1480651.935345211764798,314986.899089161481243,1470651.935345211764798,14,11,0.000000000000000,0.000000000000000,,309213.396300,1475651.935000
544,303439.893705368915107,1470651.935345211764798,314986.899089161481243,1460651.935345211764798,15,11,8.000000000000000,110.139626439660788,13.767453304957598,309213.396300,1465651.935000
545,303439.893705368915107,1460651.935345211764798,314986.899089161481243,1450651.935345211764798,16,11,69.000000000000000,51586.739577271975577,747.633906916985097,309213.396300,1455651.935000
546,303439.893705368915107,1450651.935345211764798,314986.899089161481243,1440651.935345211764798,17,11,80.000000000000000,95073.758158013224602,1188.421976975165080,309213.396300,1445651.935000
547,303439.893705368915107,1440651.935345211764798,314986.899089161481243,1430651.935345211764798,18,11,58.000000000000000,12106.744152019731700,208.736968138271237,309213.396300,1435651.935000
548,303439.893705368915107,1430651.935345211764798,314986.899089161481243,1420651.935345211764798,19,11,70.000000000000000,18729.049620280973613,267.557851718299617,309213.396300,1425651.935000
549,303439.893705368915107,1420651.935345211764798,314986.899089161481243,1410651.935345211764798,20,11,55.000000000000000,11904.541603088380725,216.446210965243239,309213.396300,1415651.935000
550,303439.893705368915107,1410651.935345211764798,314986.899089161481243,1400651.935345211764798,21,11,63.000000000000000,11246.751020958647132,178.519857475534081,309213.396300,1405651.935000
551,303439.893705368915107,1400651.935345211764798,314986.899089161481243,1390651.935345211764798,22,11,42.000000000000000,1944.248688109219074,46.291635431171883,309213.396300,1395651.935000
552,303439.893705368915107,1390651.935345211764798,314986.899089161481243,1380651.935345211764798,23,11,14.000000000000000,81.126681759022176,5.794762982787298,309213.396300,1385651.935000
553,303439.893705368915107,1380651.935345211764798,314986.899089161481243,1370651.935345211764798,24,11,40.000000000000000,175.809429915156215,4.395235747878905,309213.396300,1375651.935000
554,303439.893705368915107,1370651.935345211764798,314986.899089161481243,1360651.935345211764798,25,11,15.000000000000000,711.567539921030402,47.437835994735359,309213.396300,1365651.935000
555,303439.893705368915107,1360651.935345211764798,314986.899089161481243,1350651.935345211764798,26,11,0.063152320692449,0.657242496876600,10.407258033752441,309213.396300,1355651.935000
556,303439.893705368915107,1350651.935345211764798,314986.899089161481243,1340651.935345211764798,27,11,0.000000000000000,0.000000000000000,,309213.396300,1345651.935000
557,303439.893705368915107,1340651.935345211764798,314986.899089161481243,1330651.935345211764798,28,11,35.000000000000000,536.683819599449635,15.333823417127132,309213.396300,1335651.935000
558,303439.893705368915107,1330651.935345211764798,314986.899089161481243,1320651.935345211764798,29,11,4.000000000000000,27.988042147830129,6.997010536957532,309213.396300,1325651.935000
559,303439.893705368915107,1320651.935345211764798,314986.899089161481243,1310651.935345211764798,30,11,0.000000000000000,0.000000000000000,,309213.396300,1315651.935000
560,303439.893705368915107,1310651.935345211764798,314986.899089161481243,1300651.935345211764798,31,11,0.000000000000000,0.000000000000000,,309213.396300,1305651.935000
561,303439.893705368915107,1300651.935345211764798,314986.899089161481243,1290651.935345211764798,32,11,0.000000000000000,0.000000000000000,,309213.396300,1295651.935000
562,303439.893705368915107,1290651.935345211764798,314986.899089161481243,1280651.935345211764798,33,11,17.000000000000000,349.083094847388566,20.534299696905208,309213.396300,1285651.935000
563,303439.893705368915107,1280651.935345211764798,314986.899089161481243,1270651.935345211764798,34,11,2.000000000000000,5.019363930448890,2.509681965224445,309213.396300,1275651.935000
564,303439.893705368915107,1270651.935345211764798,314986.899089161481243,1260651.935345211764798,35,11,14.000000000000000,60.024601304903626,4.287471521778831,309213.396300,1265651.935000
565,303439.893705368915107,1260651.935345211764798,314986.899089161481243,1250651.935345211764798,36,11,20.000000000000000,491.792136682197452,24.589606834109873,309213.396300,1255651.935000
566,303439.893705368915107,1250651.935345211764798,314986.899089161481243,1240651.935345211764798,37,11,4.000000000000000,207.120624143630266,51.780156035907567,309213.396300,1245651.935000
567,303439.893705368915107,1240651.935345211764798,314986.899089161481243,1230651.935345211764798,38,11,4.000000000000000,113.558526322245598,28.389631580561399,309213.396300,1235651.935000
568,303439.893705368915107,1230651.935345211764798,314986.899089161481243,1220651.935345211764798,39,11,0.000000000000000,0.000000000000000,,309213.396300,1225651.935000
569,303439.893705368915107,1220651.935345211764798,314986.899089161481243,1210651.935345211764798,40,11,19.000000000000000,1336.474991094320785,70.340789004964265,309213.396300,1215651.935000
